"CCh_11x01" "CCh_11x02" "CCh_11x04" "CCh_11x05" "CCh_11x10" "CCh_3x07" "CCh_5x08" "CCh_5x09" "CCh_7x02" "CCh_7x04" "CTr_9x06" "EHi_11x09" "FCB_8x10" "FCo-Bo_10x02" "GRo_3x02" "GRo_4x07" "GRo_5x11" "GRo_6x12" "GRo&SMo_8x06" "HRa_3x04" "HRa_3x05" "HRa_4x04" "HRa_4x05" "JMa_10x05" "JMa_8x08" "JMa_8x09" "JMa&SMo_9x05" "JMo_4x02" "JWi_11x08" "KTe_4x03" "MBa_10x04" "MBl&CCh_11x03" "MGa_10x09" "MGa_1x03" "MGa_2x07" "MGa_5x03" "MGa_6x09" "MGa_7x08" "MGa_7x11" "MGa_8x03" "MGa_9x09" "MGr_2x11" "MGr_6x05" "MGr_6x06" "MJo_2x08" "MJo_2x09" "NCr_7x07" "NCr_7x09" "NGa_6x04" "NGa_7x12" "PCo_1x08" "PCo_3x08" "PCo_3x09" "PFo&SMo_8x02" "PHa_8x07" "PHa_9x07" "PHa&SMo10x07" "PHa&SMo_9x08" "PMcT_11x07" "RCu_5x10" "RMu_10x10" "RSh_1x06" "RTD_1x01" "RTD_1x02" "RTD_1x04" "RTD_1x05" "RTD_1x07" "RTD_1x11" "RTD_1x12" "RTD_1x13" "RTD_2x01" "RTD_2x02" "RTD_2x10" "RTD_2x12" "RTD_2x13" "RTD_3x01" "RTD_3x03" "RTD_3x11" "RTD_3x12" "RTD_3x13" "RTD_4x01" "RTD_4x10" "RTD_4x11" "RTD_4x12" "RTD_4x13" "RTD&GRo_S5" "RTD&PFo_S6" "RTD_S1" "RTD_S2" "RTD_S3" "RTD_S4" "RTD_S7.1" "RTD_S7.2" "SDo_10x03" "SDo_9x10" "SGr_3x06" "SGr_4x06" "SMo_10x01" "SMo_10x06" "SMo_10x11" "SMo_10x12" "SMo_1x09" "SMo_1x10" "SMo_2x04" "SMo_3x10" "SMo_4x08" "SMo_4x09" "SMo_5x01" "SMo_5x02" "SMo_5x04" "SMo_5x05" "SMo_5x12" "SMo_5x13" "SMo_6x01" "SMo_6x02" "SMo_6x07" "SMo_6x08" "SMo_6x13" "SMo_7x01" "SMo_7x05" "SMo_7x06" "SMo_7x13" "SMo_8x01" "SMo_8x04" "SMo_8x11" "SMo_8x12" "SMo_9x01" "SMo_9x02" "SMo_9x11" "SMo_9x12" "SMo_S10" "SMo_S11" "SMo_S12" "SMo_S13" "SMo_S14" "SMo_S15" "SMo_S8" "SMo_S9" "SNy_5x07" "STh_6x03" "STh_7x10" "STh&SMo_8x05" "TMa_2x05" "TMa_2x06" "TMa_6x10" "TWh_10x08" "TWh_2x03" "TWh_5x06" "TWh_6x11" "TWh_7x03" "TWh_9x03" "TWh_9x04" "VPa_11x06"
"chicken" 0 0 0 0 0 0 0 0 0 0 0 0.0377857547704515 0 0 0 0 0.020703933747412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.024869435463815 0 0 0 0 0 0 0.0211550666384599 0 0 0 0 0 0.0194401244167963 0.0241545893719807 0 0 0 0.098833761612967 0 0 0 0 0 0 0 0 0 0 0.0216684723726977 0 0 0 0 0 0 0.0391236306729265 0 0 0 0 0 0 0 0 0.0161524794055888 0 0 0 0 0 0.0167084377610693 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0249128051818635 0 0 0 0.0205846027171676 0.0415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0203458799593082 0 0 0 0 0.0501127536958156 0 0 0 0 0.0359324469996407
"confused" 0 0.088292424509977 0.0208203206329377 0 0 0 0 0 0 0 0 0 0.0187828700225394 0 0 0 0 0 0.0176772140710624 0 0 0 0 0 0.0320307495195388 0.0407581006725087 0.0219635405227323 0 0.0163025758069775 0 0 0.0173190162798753 0 0 0 0 0 0.0267236771779797 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0213538330130258 0 0 0 0 0 0 0.0156274417877793 0 0 0 0 0 0 0 0 0 0 0 0 0.0218962119553317 0.0195618153364632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192455735180908 0 0 0 0 0 0 0 0 0.0210393435724805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0326797385620915 0 0.0172028212626871 0 0 0 0 0 0 0 0 0.0250815149235014 0 0 0 0 0 0.021978021978022 0 0 0 0 0 0 0
"copy" 0 0 0 0 0 0 0 0 0 0 0 0.0188928773852258 0 0 0.0387596899224806 0 0 0 0.0176772140710624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0244021473889702 0.0634651999153797 0 0 0 0.0273373428102788 0 0 0 0 0 0.0206185567010309 0 0.0514933058702369 0 0 0.0156274417877793 0 0 0 0.0265181649429859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0323049588111775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0211909302818394 0 0.0242424242424242 0 0 0 0 0.0210393435724805 0.0714966634890372 0 0.0207900207900208 0 0 0 0 0 0 0 0.0209336403600586 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0326797385620915 0 0 0.0125517760763148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"craft" 0 0 0 0.121932632220698 0.0390243902439024 0.0238038562247084 0 0 0.102040816326531 0.0435634937922021 0 0 0 0 0.0193798449612403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0549752611324904 0.0619450753665084 0 0.0179662234998203
"currently" 0 0 0 0.0304831580551745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206398348813209 0.0160153747597694 0.0203790503362543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412371134020619 0 0 0.0222469410456062 0 0.0312548835755587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158002844051193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0204876049989756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0.0413736036408771 0 0 0.036003600360036 0.0172028212626871 0 0 0.015001500150015 0.0287438919229664 0.0153539075694764 0 0 0 0 0 0.0229463056447912 0 0 0 0 0 0 0 0 0 0.0263435194942044 0
"destination" 0 0 0 0 0.0195121951219512 0 0 0 0 0 0 0 0.0375657400450789 0 0 0 0 0 0 0 0 0.132125330313326 0.0219346347883308 0 0 0 0 0 0 0 0 0.0173190162798753 0 0 0 0 0 0 0.0274122807017544 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0156274417877793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.020165355918532 0 0 0 0 0.0179694519317161 0 0.0166777851901268 0.0158002844051193 0 0 0 0 0 0 0.0192196809532962 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0207900207900208 0 0 0.0409752099979512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0251035521526296 0 0 0 0 0 0 0 0 0 0 0.0203458799593082 0 0 0 0 0 0 0 0 0 0
"fake" 0 0 0 0 0 0 0 0 0 0 0.0192418703097941 0.0188928773852258 0 0 0 0 0 0 0 0 0 0 0 0 0.0320307495195388 0 0.0439270810454645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0423101332769198 0 0.020124773596297 0 0 0 0 0 0 0 0 0.0197667523225934 0 0 0 0 0 0 0 0 0 0.08847600088476 0 0.0205338809034908 0 0 0 0 0 0 0.0213265088505012 0 0.0214316330904415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0384911470361817 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.021137180300148 0 0 0 0 0 0 0.0125517760763148 0 0 0 0 0 0 0.0202675314146737 0 0.024869435463815 0 0 0.0233100233100233 0 0.021978021978022 0 0 0.0223713646532438 0 0 0 0
"famous" 0 0.0176584849019954 0 0 0 0 0 0 0.0204081632653061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255558395093279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0194401244167963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216684723726977 0 0 0.0367376928728876 0 0 0.0218962119553317 0 0 0.0232450023245002 0 0 0 0.018491124260355 0.0411946446961895 0 0 0 0 0 0 0.0180766449746927 0 0 0.028989708653428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0620347394540943 0 0 0 0 0 0 0 0.020746887966805 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018807598269701 0 0 0 0.0229463056447912 0.0406917599186165 0.0233100233100233 0.0449539222297145 0 0 0 0 0 0 0 0
"feeding" 0 0.0176584849019954 0 0.0152415790275873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216731686172518 0 0 0 0 0 0 0 0 0 0 0 0 0.0244021473889702 0.0211550666384599 0 0.020124773596297 0 0 0 0 0 0 0.022436616558223 0.0206185567010309 0.0197667523225934 0 0 0 0 0 0 0 0 0 0 0 0 0.0192012288786482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0167084377610693 0 0 0 0 0 0 0 0.0230414746543779 0 0 0 0 0 0.0249128051818635 0 0 0 0 0.0207900207900208 0 0.0695088044485635 0 0.0195236235845373 0.0240211386019697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0516084637880612 0 0 0.015001500150015 0.0143719459614832 0 0.015451174289246 0 0 0.0250815149235014 0 0 0 0 0 0 0 0 0 0 0 0 0
"figure" 0.0173822353554667 0.0353169698039908 0.0416406412658755 0.0304831580551745 0 0 0 0 0 0 0 0 0.0187828700225394 0.0194628260023355 0 0 0 0 0 0 0 0 0 0 0.0160153747597694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0194401244167963 0 0 0 0 0 0 0 0 0 0 0.0207641196013289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.028989708653428 0.0176460208223046 0 0 0 0 0 0 0 0 0.0239120038259206 0 0 0.0408163265306122 0 0 0 0 0 0 0 0 0 0.0204373594931535 0 0.0209336403600586 0 0 0 0 0.0246366100024637 0.0228258388495777 0 0 0 0 0 0 0 0 0 0 0.0125517760763148 0 0 0 0.0153539075694764 0 0 0 0 0 0 0.0203458799593082 0 0 0 0 0 0 0 0 0 0.0179662234998203
"fleet" 0 0 0 0.0304831580551745 0.0195121951219512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0755001887504719 0 0 0 0 0 0 0 0 0 0 0.0255558395093279 0 0 0 0 0.0267236771779797 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206185567010309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0367376928728876 0.0959692898272553 0 0 0 0 0 0 0 0 0 0.0617919670442842 0.0234356690883525 0 0 0.0423280423280423 0.0166777851901268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0161786118751011 0 0 0 0.0240211386019697 0 0 0 0.0206782464846981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"forcefield" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412796697626419 0.0160153747597694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192012288786482 0 0.0959692898272553 0 0 0 0 0 0.0214316330904415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0161786118751011 0 0 0 0.0240211386019697 0 0 0 0 0 0 0.267677894267232 0 0 0 0 0 0 0 0 0.0225073148773351 0 0 0 0 0.0325044693645376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fresh" 0 0 0 0 0 0 0 0 0 0 0 0 0.0187828700225394 0 0 0 0 0 0 0 0 0.018875047187618 0 0 0 0 0 0 0 0 0 0 0.0511116790186558 0 0 0 0 0 0 0 0 0.0196270853778214 0.0244021473889702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216684723726977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0167084377610693 0 0 0 0 0 0 0 0 0 0 0 0.0478240076518412 0.0206868018204386 0 0.0204081632653061 0 0 0.0205846027171676 0 0.0161786118751011 0 0 0 0.0960845544078789 0.0204373594931535 0 0 0 0 0 0 0 0 0 0.0273560388455752 0 0.021137180300148 0 0 0 0 0 0.0172028212626871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0218866272707376 0 0 0.0274876305662452 0 0 0.0179662234998203
"innocent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0556896231668832 0.020703933747412 0 0 0 0 0 0 0 0 0 0 0 0.032605151613955 0 0 0 0.0255558395093279 0 0 0.0229726625315874 0 0 0 0 0 0 0 0 0 0 0 0 0.0181950509461426 0 0 0 0.022436616558223 0 0.0197667523225934 0 0 0 0.0156274417877793 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0195618153364632 0 0 0.0214316330904415 0 0 0 0 0 0 0.0179694519317161 0 0 0 0 0 0.0176397953783736 0 0 0 0.0192196809532962 0 0.0384911470361817 0.0230414746543779 0 0 0 0 0 0 0 0 0 0 0 0 0.0231696014828545 0 0 0 0 0 0 0.0206782464846981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0143719459614832 0 0 0 0 0.0250815149235014 0 0 0 0 0 0 0 0 0.0223713646532438 0.0274876305662452 0 0 0
"james" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0176772140710624 0 0 0 0 0 0 0 0 0 0.179328333876753 0 0 0.138552130239002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216684723726977 0 0 0 0 0 0.0437924239106635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0460829493087558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018254837531946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"joe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0375234521575985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113067355839121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0203458799593082 0 0 0 0 0 0.357941834451902 0 0 0 0
"labour" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.135658914728682 0 0 0 0 0.0214041095890411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0274122807017544 0.0638841567291312 0.0426166631152781 0 0 0.0211550666384599 0 0 0 0 0 0 0 0.0213538330130258 0.022436616558223 0 0 0 0 0 0.0156274417877793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411946446961895 0.0234356690883525 0 0.0539083557951483 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.043956043956044 0 0 0 0 0 0 0
"lines" 0 0.0176584849019954 0 0 0 0 0 0 0 0 0 0 0 0 0.0775193798449612 0 0 0 0 0 0.0220701831825204 0.018875047187618 0 0 0 0.0203790503362543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0546746856205577 0 0 0 0 0 0 0.0197667523225934 0 0 0 0 0 0 0 0 0.0240963855421687 0 0 0 0 0 0 0 0 0 0.0426530177010023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0194439043359907 0.0384393619065923 0 0 0 0 0 0 0 0.0206868018204386 0 0 0 0 0 0 0 0.0231696014828545 0 0 0.0240211386019697 0 0 0 0.0206782464846981 0 0 0 0.0246366100024637 0 0 0.0273560388455752 0 0 0 0.0206868018204386 0 0 0 0 0 0 0 0 0 0.015451174289246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lower" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206398348813209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0402495471925941 0 0 0.0363901018922853 0 0 0 0 0 0 0.0514933058702369 0 0 0.0156274417877793 0 0 0 0 0 0 0 0 0.0192012288786482 0 0 0 0 0 0 0.0232450023245002 0 0.0177116542685087 0 0 0 0 0 0 0 0 0 0 0 0.0176397953783736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0231696014828545 0 0 0 0 0 0 0.0206782464846981 0 0 0.022306491188936 0 0.0228258388495777 0 0 0 0 0.0365096750638919 0 0.0675219446320054 0 0 0 0.0125517760763148 0 0 0.0143719459614832 0.0153539075694764 0 0.018807598269701 0 0 0 0 0 0.0233100233100233 0 0 0 0 0 0 0 0 0
"main" 0 0 0.0208203206329377 0 0 0 0.023089355806973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206398348813209 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0267236771779797 0 0 0.021308331557639 0 0 0 0 0 0 0 0.0181950509461426 0 0 0 0 0.0206185567010309 0 0.0257466529351184 0 0 0 0 0 0 0 0.0240963855421687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0239120038259206 0 0 0.0204081632653061 0 0 0 0.103950103950104 0 0 0 0 0 0 0 0 0.0206782464846981 0 0 0 0 0.0228258388495777 0 0 0 0 0 0 0 0 0 0 0 0 0.03000300030003 0.0143719459614832 0.0307078151389529 0 0.018807598269701 0 0 0 0 0 0 0.0224769611148573 0 0 0 0 0 0.0206483584555028 0 0
"martian" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.127779197546639 0 0 0 0 0.213789417423838 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205338809034908 0 0.0183688464364438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0361532899493854 0.0167084377610693 0.141118363026989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"masters" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193798449612403 0 0 0 0 0.107020547945205 0.0441403663650408 0 0 0 0 0 0 0.0189681335356601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0222469410456062 0 0 0 0 0 0 0 0 0 0 0 0.183688464364438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0634920634920635 0.0166777851901268 0 0 0 0 0 0.0352920416446091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"max" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0160153747597694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205338809034908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.318886795187708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0195236235845373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015451174289246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nasty" 0.0347644707109334 0 0 0.0152415790275873 0 0 0 0 0.0204081632653061 0 0 0 0 0 0 0 0.020703933747412 0 0 0.0214041095890411 0 0 0 0 0 0 0 0 0 0 0 0.0692760651195012 0 0 0 0 0 0.0267236771779797 0.0274122807017544 0 0.021308331557639 0 0.0244021473889702 0 0.0217202432667246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0223264121455682 0 0 0 0 0 0 0 0 0.0183688464364438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238322211630124 0 0 0 0 0 0 0 0.0204373594931535 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206868018204386 0 0 0 0 0.0125517760763148 0 0.015001500150015 0.0143719459614832 0 0 0 0 0 0 0 0 0 0.0224769611148573 0 0.0437732545414752 0 0 0 0 0 0
"plastic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0244021473889702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.424290639087775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0240211386019697 0.122624156958921 0 0 0.0206782464846981 0 0 0 0 0 0 0 0.020746887966805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pressure" 0 0.0176584849019954 0 0 0 0 0 0.0213128729752771 0 0 0 0 0 0.0194628260023355 0 0 0 0 0 0 0 0 0 0.0619195046439628 0 0 0 0 0.0163025758069775 0 0 0 0 0 0 0 0 0.0534473543559594 0 0 0 0 0 0 0.0217202432667246 0.020124773596297 0 0 0 0 0 0 0 0.0206185567010309 0 0 0 0 0.0156274417877793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0323049588111775 0 0 0 0 0.0542299349240781 0 0.0176397953783736 0 0 0 0 0 0 0 0.0211909302818394 0 0 0 0 0 0 0 0 0 0 0.0161786118751011 0 0.0204876049989756 0 0 0 0 0 0 0 0.0195236235845373 0 0 0 0 0 0.04149377593361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.024869435463815 0 0 0 0 0 0 0 0 0 0 0 0
"protocol" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0176772140710624 0 0 0 0 0 0 0 0 0 0 0.0216731686172518 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0634651999153797 0.0217202432667246 0 0 0 0 0 0 0 0 0 0 0 0.0222469410456062 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0210703750526759 0 0 0 0 0 0 0 0.018491124260355 0 0 0 0 0 0 0 0.0180766449746927 0 0 0.043484562980142 0 0 0 0 0.0192455735180908 0 0 0 0 0 0 0 0.0408163265306122 0.0210393435724805 0.0238322211630124 0 0 0 0.0231696014828545 0 0.0195236235845373 0.0240211386019697 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018254837531946 0 0 0 0 0 0.0251035521526296 0 0 0 0 0 0 0 0 0 0 0.0203458799593082 0 0 0 0 0 0 0 0 0.0263435194942044 0
"relax" 0.0173822353554667 0 0 0.0152415790275873 0 0.0238038562247084 0 0 0 0 0 0.0188928773852258 0 0 0 0 0 0 0 0 0 0 0 0.0412796697626419 0 0 0 0 0 0 0.0241779497098646 0 0 0 0.0226654578422484 0 0 0 0 0 0 0 0 0 0 0 0 0.0273373428102788 0 0.0583203732503888 0 0 0 0 0 0 0 0 0.0156274417877793 0 0.0207641196013289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0176397953783736 0 0 0 0 0 0 0 0 0 0 0.0239120038259206 0 0 0.0204081632653061 0 0 0.0205846027171676 0 0 0 0 0 0 0 0 0 0.0206782464846981 0 0 0 0 0 0 0 0 0.021137180300148 0 0 0 0 0 0 0.0125517760763148 0 0 0.0143719459614832 0.0153539075694764 0 0 0.0405350628293474 0 0 0 0 0 0 0.021978021978022 0 0 0 0 0 0 0
"reports" 0.0173822353554667 0 0 0 0 0 0.023089355806973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0658039043649923 0 0.0160153747597694 0 0 0 0 0.0216731686172518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0257466529351184 0 0 0 0 0 0 0.0265181649429859 0 0.04423800044238 0 0.0205338809034908 0 0 0 0 0 0 0 0 0.0214316330904415 0.0177116542685087 0 0 0 0 0 0.0539083557951483 0.0423280423280423 0 0 0 0.0167084377610693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0390472471690746 0 0 0 0 0 0 0 0.018254837531946 0.0413736036408771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233100233100233 0 0 0 0 0 0 0 0 0
"scotland" 0 0 0 0 0 0 0 0 0 0 0.0384837406195882 0 0 0.0194628260023355 0 0.0371264154445888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0241779497098646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0257466529351184 0 0 0 0 0.0830564784053156 0 0 0 0 0 0 0 0 0 0 0.0218962119553317 0 0.0426530177010023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0161786118751011 0.0231696014828545 0 0 0 0 0.0443951165371809 0 0 0.0223214285714286 0 0.022306491188936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0460617227084293 0 0 0 0 0 0 0 0 0 0.021978021978022 0 0 0 0 0.0206483584555028 0.0263435194942044 0
